id,category,description,domain,patentability_score,commercial_potential,keystone_nodes,synergy_connections,execution_layers,phase_deployment,output_type
2701,Synthetic Organisms,Synthetic biology design for biosensing using synthetic life & biofabrication approaches,D14,0.78,0.82,,D19,QuASIM,2,analysis
2702,Biofabrication,Biofabrication simulation and optimization using synthetic life & biofabrication approaches,D14,0.76,0.73,,D4,QuASIM,2,optimization
2703,Genetic Circuits,Genetic Circuits simulation and optimization using synthetic life & biofabrication approaches,D14,0.83,0.76,,D19,QuASIM,2,design
2704,Metabolic Engineering,Metabolic Engineering simulation and optimization using synthetic life & biofabrication approaches,D14,0.92,0.85,,D19;D1,QuASIM,2,prediction
2705,Biological Computing,Biological Computing simulation and optimization using synthetic life & biofabrication approaches,D14,0.74,0.91,,D9,QuASIM,2,simulation
2706,Synthetic Organisms,Synthetic biology design for waste remediation using synthetic life & biofabrication approaches,D14,0.85,0.89,,D19,QuASIM,2,model
2707,Biofabrication,Biofabrication simulation and optimization using synthetic life & biofabrication approaches,D14,0.71,0.76,,D9,QuASIM,2,analysis
2708,Genetic Circuits,Genetic Circuits simulation and optimization using synthetic life & biofabrication approaches,D14,0.84,0.76,,D4;D19,QuASIM,2,optimization
2709,Metabolic Engineering,Metabolic Engineering simulation and optimization using synthetic life & biofabrication approaches,D14,0.74,0.85,,D1,QuASIM,2,design
2710,Biological Computing,Biological Computing simulation and optimization using synthetic life & biofabrication approaches,D14,0.9,0.8,,D1,QuASIM,2,prediction
2711,Synthetic Organisms,Synthetic biology design for biofuel production using synthetic life & biofabrication approaches,D14,0.71,0.85,,D9,QuASIM,2,simulation
2712,Biofabrication,Biofabrication simulation and optimization using synthetic life & biofabrication approaches,D14,0.93,0.88,,D1,QuASIM,2,model
2713,Genetic Circuits,Genetic Circuits simulation and optimization using synthetic life & biofabrication approaches,D14,0.74,0.81,,D19;D1,QuASIM,2,analysis
2714,Metabolic Engineering,Metabolic Engineering simulation and optimization using synthetic life & biofabrication approaches,D14,0.94,0.95,Synthetic biology;Metabolic engineering,D1,QuASIM,2,optimization
2715,Biological Computing,Biological Computing simulation and optimization using synthetic life & biofabrication approaches,D14,0.89,0.8,,D4,QuASIM,2,design
2716,Synthetic Organisms,Synthetic biology design for biosensing using synthetic life & biofabrication approaches,D14,0.91,0.88,,D1;D9,QuASIM,2,prediction
2717,Biofabrication,Biofabrication simulation and optimization using synthetic life & biofabrication approaches,D14,0.85,0.81,,D9,QuASIM,2,simulation
2718,Genetic Circuits,Genetic Circuits simulation and optimization using synthetic life & biofabrication approaches,D14,0.74,0.79,,D9,QuASIM,2,model
2719,Metabolic Engineering,Metabolic Engineering simulation and optimization using synthetic life & biofabrication approaches,D14,0.76,0.82,,D9;D1,QuASIM,2,analysis
2720,Biological Computing,Biological Computing simulation and optimization using synthetic life & biofabrication approaches,D14,0.72,0.93,,D4,QuASIM,2,optimization
2721,Synthetic Organisms,Synthetic biology design for waste remediation using synthetic life & biofabrication approaches,D14,0.93,0.93,,D9,QuASIM,2,design
2722,Biofabrication,Biofabrication simulation and optimization using synthetic life & biofabrication approaches,D14,0.86,0.74,,D9,QuASIM,2,prediction
2723,Genetic Circuits,Genetic Circuits simulation and optimization using synthetic life & biofabrication approaches,D14,0.86,0.76,,D9;D1,QuASIM,2,simulation
2724,Metabolic Engineering,Metabolic Engineering simulation and optimization using synthetic life & biofabrication approaches,D14,0.94,0.93,,D1,QuASIM,2,model
2725,Biological Computing,Biological Computing simulation and optimization using synthetic life & biofabrication approaches,D14,0.87,0.94,,D4;D9,QuASIM,2,analysis
2726,Synthetic Organisms,Synthetic biology design for biofuel production using synthetic life & biofabrication approaches,D14,0.78,0.93,,D1;D19,QuASIM,2,optimization
2727,Biofabrication,Biofabrication simulation and optimization using synthetic life & biofabrication approaches,D14,0.72,0.75,,D9;D4,QuASIM,2,design
2728,Genetic Circuits,Genetic Circuits simulation and optimization using synthetic life & biofabrication approaches,D14,0.93,0.72,,D4,QuASIM,2,prediction
2729,Metabolic Engineering,Metabolic Engineering simulation and optimization using synthetic life & biofabrication approaches,D14,0.75,0.79,,D9,QuASIM,2,simulation
2730,Biological Computing,Biological Computing simulation and optimization using synthetic life & biofabrication approaches,D14,0.71,0.9,,D1;D4,QuASIM,2,model
2731,Synthetic Organisms,Synthetic biology design for biosensing using synthetic life & biofabrication approaches,D14,0.78,0.78,,D9;D1,QuASIM,2,analysis
2732,Biofabrication,Biofabrication simulation and optimization using synthetic life & biofabrication approaches,D14,0.95,0.91,,D4,QuASIM,2,optimization
2733,Genetic Circuits,Genetic Circuits simulation and optimization using synthetic life & biofabrication approaches,D14,0.73,0.79,,D1;D19,QuASIM,2,design
2734,Metabolic Engineering,Metabolic Engineering simulation and optimization using synthetic life & biofabrication approaches,D14,0.74,0.84,,D1;D19,QuASIM,2,prediction
2735,Biological Computing,Biological Computing simulation and optimization using synthetic life & biofabrication approaches,D14,0.75,0.73,,D19,QuASIM,2,simulation
2736,Synthetic Organisms,Synthetic biology design for waste remediation using synthetic life & biofabrication approaches,D14,0.9,0.75,,D19,QuASIM,2,model
2737,Biofabrication,Biofabrication simulation and optimization using synthetic life & biofabrication approaches,D14,0.73,0.89,,D1;D9,QuASIM,2,analysis
2738,Genetic Circuits,Genetic Circuits simulation and optimization using synthetic life & biofabrication approaches,D14,0.92,0.9,,D1,QuASIM,2,optimization
2739,Metabolic Engineering,Metabolic Engineering simulation and optimization using synthetic life & biofabrication approaches,D14,0.78,0.83,,D4;D9,QuASIM,2,design
2740,Biological Computing,Biological Computing simulation and optimization using synthetic life & biofabrication approaches,D14,0.8,0.82,,D9;D19,QuASIM,2,prediction
2741,Synthetic Organisms,Synthetic biology design for biofuel production using synthetic life & biofabrication approaches,D14,0.83,0.77,,D1;D19,QuASIM,2,simulation
2742,Biofabrication,Biofabrication simulation and optimization using synthetic life & biofabrication approaches,D14,0.7,0.79,,D1,QuASIM,2,model
2743,Genetic Circuits,Genetic Circuits simulation and optimization using synthetic life & biofabrication approaches,D14,0.87,0.77,,D4,QuASIM,2,analysis
2744,Metabolic Engineering,Metabolic Engineering simulation and optimization using synthetic life & biofabrication approaches,D14,0.87,0.75,,D9,QuASIM,2,optimization
2745,Biological Computing,Biological Computing simulation and optimization using synthetic life & biofabrication approaches,D14,0.8,0.7,,D4,QuASIM,2,design
2746,Synthetic Organisms,Synthetic biology design for biosensing using synthetic life & biofabrication approaches,D14,0.87,0.8,,D4;D1,QuASIM,2,prediction
2747,Biofabrication,Biofabrication simulation and optimization using synthetic life & biofabrication approaches,D14,0.82,0.88,,D4,QuASIM,2,simulation
2748,Genetic Circuits,Genetic Circuits simulation and optimization using synthetic life & biofabrication approaches,D14,0.91,0.91,,D9;D19,QuASIM,2,model
2749,Metabolic Engineering,Metabolic Engineering simulation and optimization using synthetic life & biofabrication approaches,D14,0.81,0.8,,D4,QuASIM,2,analysis
2750,Biological Computing,Biological Computing simulation and optimization using synthetic life & biofabrication approaches,D14,0.89,0.68,,D1,QuASIM,2,optimization
2751,Synthetic Organisms,Synthetic biology design for waste remediation using synthetic life & biofabrication approaches,D14,0.95,0.91,,D9;D19,QuASIM,2,design
2752,Biofabrication,Biofabrication simulation and optimization using synthetic life & biofabrication approaches,D14,0.82,0.78,,D1,QuASIM,2,prediction
2753,Genetic Circuits,Genetic Circuits simulation and optimization using synthetic life & biofabrication approaches,D14,0.87,0.81,,D19,QuASIM,2,simulation
2754,Metabolic Engineering,Metabolic Engineering simulation and optimization using synthetic life & biofabrication approaches,D14,0.77,0.77,,D1;D9,QuASIM,2,model
2755,Biological Computing,Biological Computing simulation and optimization using synthetic life & biofabrication approaches,D14,0.74,0.89,,D1;D9,QuASIM,2,analysis
2756,Synthetic Organisms,Synthetic biology design for biofuel production using synthetic life & biofabrication approaches,D14,0.79,0.81,,D9;D19,QuASIM,2,optimization
2757,Biofabrication,Biofabrication simulation and optimization using synthetic life & biofabrication approaches,D14,0.73,0.91,,D9;D4,QuASIM,2,design
2758,Genetic Circuits,Genetic Circuits simulation and optimization using synthetic life & biofabrication approaches,D14,0.73,0.69,,D1,QuASIM,2,prediction
2759,Metabolic Engineering,Metabolic Engineering simulation and optimization using synthetic life & biofabrication approaches,D14,0.93,0.92,,D4,QuASIM,2,simulation
2760,Biological Computing,Biological Computing simulation and optimization using synthetic life & biofabrication approaches,D14,0.82,0.93,,D4,QuASIM,2,model
2761,Synthetic Organisms,Synthetic biology design for biosensing using synthetic life & biofabrication approaches,D14,0.74,0.77,,D4;D1,QuASIM,2,analysis
2762,Biofabrication,Biofabrication simulation and optimization using synthetic life & biofabrication approaches,D14,0.74,0.74,,D19;D4,QuASIM,2,optimization
2763,Genetic Circuits,Genetic Circuits simulation and optimization using synthetic life & biofabrication approaches,D14,0.76,0.92,,D19;D9,QuASIM,2,design
2764,Metabolic Engineering,Metabolic Engineering simulation and optimization using synthetic life & biofabrication approaches,D14,0.83,0.93,,D4;D19,QuASIM,2,prediction
2765,Biological Computing,Biological Computing simulation and optimization using synthetic life & biofabrication approaches,D14,0.85,0.93,,D9,QuASIM,2,simulation
2766,Synthetic Organisms,Synthetic biology design for waste remediation using synthetic life & biofabrication approaches,D14,0.74,0.87,,D4;D1,QuASIM,2,model
2767,Biofabrication,Biofabrication simulation and optimization using synthetic life & biofabrication approaches,D14,0.8,0.73,,D9,QuASIM,2,analysis
2768,Genetic Circuits,Genetic Circuits simulation and optimization using synthetic life & biofabrication approaches,D14,0.81,0.72,,D9,QuASIM,2,optimization
2769,Metabolic Engineering,Metabolic Engineering simulation and optimization using synthetic life & biofabrication approaches,D14,0.89,0.86,,D4;D1,QuASIM,2,design
2770,Biological Computing,Biological Computing simulation and optimization using synthetic life & biofabrication approaches,D14,0.87,0.78,,D4,QuASIM,2,prediction
2771,Synthetic Organisms,Synthetic biology design for biofuel production using synthetic life & biofabrication approaches,D14,0.78,0.86,,D9,QuASIM,2,simulation
2772,Biofabrication,Biofabrication simulation and optimization using synthetic life & biofabrication approaches,D14,0.83,0.68,,D4,QuASIM,2,model
2773,Genetic Circuits,Genetic Circuits simulation and optimization using synthetic life & biofabrication approaches,D14,0.8,0.91,,D4;D9,QuASIM,2,analysis
2774,Metabolic Engineering,Metabolic Engineering simulation and optimization using synthetic life & biofabrication approaches,D14,0.9,0.83,,D19,QuASIM,2,optimization
2775,Biological Computing,Biological Computing simulation and optimization using synthetic life & biofabrication approaches,D14,0.89,0.78,,D9;D4,QuASIM,2,design
2776,Synthetic Organisms,Synthetic biology design for biosensing using synthetic life & biofabrication approaches,D14,0.79,0.84,,D19;D9,QuASIM,2,prediction
2777,Biofabrication,Biofabrication simulation and optimization using synthetic life & biofabrication approaches,D14,0.91,0.74,,D19;D9,QuASIM,2,simulation
2778,Genetic Circuits,Genetic Circuits simulation and optimization using synthetic life & biofabrication approaches,D14,0.93,0.71,,D1,QuASIM,2,model
2779,Metabolic Engineering,Metabolic Engineering simulation and optimization using synthetic life & biofabrication approaches,D14,0.9,0.68,,D1,QuASIM,2,analysis
2780,Biological Computing,Biological Computing simulation and optimization using synthetic life & biofabrication approaches,D14,0.76,0.81,,D4,QuASIM,2,optimization
2781,Synthetic Organisms,Synthetic biology design for waste remediation using synthetic life & biofabrication approaches,D14,0.72,0.85,,D19,QuASIM,2,design
2782,Biofabrication,Biofabrication simulation and optimization using synthetic life & biofabrication approaches,D14,0.83,0.87,,D19;D4,QuASIM,2,prediction
2783,Genetic Circuits,Genetic Circuits simulation and optimization using synthetic life & biofabrication approaches,D14,0.89,0.92,,D1,QuASIM,2,simulation
2784,Metabolic Engineering,Metabolic Engineering simulation and optimization using synthetic life & biofabrication approaches,D14,0.92,0.76,,D9,QuASIM,2,model
2785,Biological Computing,Biological Computing simulation and optimization using synthetic life & biofabrication approaches,D14,0.94,0.87,Synthetic biology;Metabolic engineering,D1;D19,QuASIM,2,analysis
2786,Synthetic Organisms,Synthetic biology design for biofuel production using synthetic life & biofabrication approaches,D14,0.87,0.91,,D9,QuASIM,2,optimization
2787,Biofabrication,Biofabrication simulation and optimization using synthetic life & biofabrication approaches,D14,0.86,0.75,,D1;D19,QuASIM,2,design
2788,Genetic Circuits,Genetic Circuits simulation and optimization using synthetic life & biofabrication approaches,D14,0.75,0.73,,D9,QuASIM,2,prediction
2789,Metabolic Engineering,Metabolic Engineering simulation and optimization using synthetic life & biofabrication approaches,D14,0.7,0.79,,D1;D9,QuASIM,2,simulation
2790,Biological Computing,Biological Computing simulation and optimization using synthetic life & biofabrication approaches,D14,0.76,0.8,,D1;D4,QuASIM,2,model
2791,Synthetic Organisms,Synthetic biology design for biosensing using synthetic life & biofabrication approaches,D14,0.85,0.94,,D19;D9,QuASIM,2,analysis
2792,Biofabrication,Biofabrication simulation and optimization using synthetic life & biofabrication approaches,D14,0.87,0.68,,D4,QuASIM,2,optimization
2793,Genetic Circuits,Genetic Circuits simulation and optimization using synthetic life & biofabrication approaches,D14,0.81,0.69,,D19,QuASIM,2,design
2794,Metabolic Engineering,Metabolic Engineering simulation and optimization using synthetic life & biofabrication approaches,D14,0.83,0.7,,D4,QuASIM,2,prediction
2795,Biological Computing,Biological Computing simulation and optimization using synthetic life & biofabrication approaches,D14,0.71,0.93,,D19,QuASIM,2,simulation
2796,Synthetic Organisms,Synthetic biology design for waste remediation using synthetic life & biofabrication approaches,D14,0.79,0.81,,D19,QuASIM,2,model
2797,Biofabrication,Biofabrication simulation and optimization using synthetic life & biofabrication approaches,D14,0.9,0.69,,D4,QuASIM,2,analysis
2798,Genetic Circuits,Genetic Circuits simulation and optimization using synthetic life & biofabrication approaches,D14,0.75,0.72,,D19,QuASIM,2,optimization
2799,Metabolic Engineering,Metabolic Engineering simulation and optimization using synthetic life & biofabrication approaches,D14,0.72,0.83,,D4;D9,QuASIM,2,design
2800,Biological Computing,Biological Computing simulation and optimization using synthetic life & biofabrication approaches,D14,0.82,0.69,,D9;D1,QuASIM,2,prediction
2801,Synthetic Organisms,Synthetic biology design for biofuel production using synthetic life & biofabrication approaches,D14,0.81,0.89,,D4;D1,QuASIM,3,simulation
2802,Biofabrication,Biofabrication simulation and optimization using synthetic life & biofabrication approaches,D14,0.76,0.86,,D9;D1,QuASIM,3,model
2803,Genetic Circuits,Genetic Circuits simulation and optimization using synthetic life & biofabrication approaches,D14,0.94,0.71,,D9;D19,QuASIM,3,analysis
2804,Metabolic Engineering,Metabolic Engineering simulation and optimization using synthetic life & biofabrication approaches,D14,0.9,0.91,,D19,QuASIM,3,optimization
2805,Biological Computing,Biological Computing simulation and optimization using synthetic life & biofabrication approaches,D14,0.71,0.74,,D1;D9,QuASIM,3,design
2806,Synthetic Organisms,Synthetic biology design for biosensing using synthetic life & biofabrication approaches,D14,0.86,0.91,,D9,QuASIM,3,prediction
2807,Biofabrication,Biofabrication simulation and optimization using synthetic life & biofabrication approaches,D14,0.95,0.87,,D4,QuASIM,3,simulation
2808,Genetic Circuits,Genetic Circuits simulation and optimization using synthetic life & biofabrication approaches,D14,0.73,0.92,,D9,QuASIM,3,model
2809,Metabolic Engineering,Metabolic Engineering simulation and optimization using synthetic life & biofabrication approaches,D14,0.88,0.93,,D9,QuASIM,3,analysis
2810,Biological Computing,Biological Computing simulation and optimization using synthetic life & biofabrication approaches,D14,0.86,0.77,,D9,QuASIM,3,optimization
2811,Synthetic Organisms,Synthetic biology design for waste remediation using synthetic life & biofabrication approaches,D14,0.77,0.7,,D9,QuASIM,3,design
2812,Biofabrication,Biofabrication simulation and optimization using synthetic life & biofabrication approaches,D14,0.84,0.78,,D9,QuASIM,3,prediction
2813,Genetic Circuits,Genetic Circuits simulation and optimization using synthetic life & biofabrication approaches,D14,0.8,0.76,,D4,QuASIM,3,simulation
2814,Metabolic Engineering,Metabolic Engineering simulation and optimization using synthetic life & biofabrication approaches,D14,0.9,0.85,,D1,QuASIM,3,model
2815,Biological Computing,Biological Computing simulation and optimization using synthetic life & biofabrication approaches,D14,0.81,0.84,,D1,QuASIM,3,analysis
2816,Synthetic Organisms,Synthetic biology design for biofuel production using synthetic life & biofabrication approaches,D14,0.81,0.74,,D1;D4,QuASIM,3,optimization
2817,Biofabrication,Biofabrication simulation and optimization using synthetic life & biofabrication approaches,D14,0.74,0.74,,D1,QuASIM,3,design
2818,Genetic Circuits,Genetic Circuits simulation and optimization using synthetic life & biofabrication approaches,D14,0.88,0.91,,D9,QuASIM,3,prediction
2819,Metabolic Engineering,Metabolic Engineering simulation and optimization using synthetic life & biofabrication approaches,D14,0.78,0.71,,D9,QuASIM,3,simulation
2820,Biological Computing,Biological Computing simulation and optimization using synthetic life & biofabrication approaches,D14,0.78,0.89,,D19;D4,QuASIM,3,model
2821,Synthetic Organisms,Synthetic biology design for biosensing using synthetic life & biofabrication approaches,D14,0.77,0.83,,D19,QuASIM,3,analysis
2822,Biofabrication,Biofabrication simulation and optimization using synthetic life & biofabrication approaches,D14,0.87,0.8,,D19;D1,QuASIM,3,optimization
2823,Genetic Circuits,Genetic Circuits simulation and optimization using synthetic life & biofabrication approaches,D14,0.87,0.92,,D19,QuASIM,3,design
2824,Metabolic Engineering,Metabolic Engineering simulation and optimization using synthetic life & biofabrication approaches,D14,0.92,0.82,,D4;D9,QuASIM,3,prediction
2825,Biological Computing,Biological Computing simulation and optimization using synthetic life & biofabrication approaches,D14,0.76,0.82,,D4,QuASIM,3,simulation
2826,Synthetic Organisms,Synthetic biology design for waste remediation using synthetic life & biofabrication approaches,D14,0.78,0.79,,D9,QuASIM,3,model
2827,Biofabrication,Biofabrication simulation and optimization using synthetic life & biofabrication approaches,D14,0.83,0.69,,D9;D19,QuASIM,3,analysis
2828,Genetic Circuits,Genetic Circuits simulation and optimization using synthetic life & biofabrication approaches,D14,0.76,0.83,,D4,QuASIM,3,optimization
2829,Metabolic Engineering,Metabolic Engineering simulation and optimization using synthetic life & biofabrication approaches,D14,0.89,0.7,,D9;D1,QuASIM,3,design
2830,Biological Computing,Biological Computing simulation and optimization using synthetic life & biofabrication approaches,D14,0.86,0.9,,D4,QuASIM,3,prediction
2831,Synthetic Organisms,Synthetic biology design for biofuel production using synthetic life & biofabrication approaches,D14,0.74,0.69,,D4,QuASIM,3,simulation
2832,Biofabrication,Biofabrication simulation and optimization using synthetic life & biofabrication approaches,D14,0.92,0.7,,D4,QuASIM,3,model
2833,Genetic Circuits,Genetic Circuits simulation and optimization using synthetic life & biofabrication approaches,D14,0.82,0.69,,D1,QuASIM,3,analysis
2834,Metabolic Engineering,Metabolic Engineering simulation and optimization using synthetic life & biofabrication approaches,D14,0.94,0.91,,D9,QuASIM,3,optimization
2835,Biological Computing,Biological Computing simulation and optimization using synthetic life & biofabrication approaches,D14,0.88,0.73,,D19,QuASIM,3,design
2836,Synthetic Organisms,Synthetic biology design for biosensing using synthetic life & biofabrication approaches,D14,0.77,0.68,,D4,QuASIM,3,prediction
2837,Biofabrication,Biofabrication simulation and optimization using synthetic life & biofabrication approaches,D14,0.84,0.79,,D9;D19,QuASIM,3,simulation
2838,Genetic Circuits,Genetic Circuits simulation and optimization using synthetic life & biofabrication approaches,D14,0.82,0.69,,D4;D9,QuASIM,3,model
2839,Metabolic Engineering,Metabolic Engineering simulation and optimization using synthetic life & biofabrication approaches,D14,0.78,0.89,,D19,QuASIM,3,analysis
2840,Biological Computing,Biological Computing simulation and optimization using synthetic life & biofabrication approaches,D14,0.79,0.92,,D9;D19,QuASIM,3,optimization
2841,Synthetic Organisms,Synthetic biology design for waste remediation using synthetic life & biofabrication approaches,D14,0.7,0.7,,D1,QuASIM,3,design
2842,Biofabrication,Biofabrication simulation and optimization using synthetic life & biofabrication approaches,D14,0.73,0.9,,D19,QuASIM,3,prediction
2843,Genetic Circuits,Genetic Circuits simulation and optimization using synthetic life & biofabrication approaches,D14,0.82,0.92,,D4;D19,QuASIM,3,simulation
2844,Metabolic Engineering,Metabolic Engineering simulation and optimization using synthetic life & biofabrication approaches,D14,0.87,0.69,,D4,QuASIM,3,model
2845,Biological Computing,Biological Computing simulation and optimization using synthetic life & biofabrication approaches,D14,0.87,0.76,,D1;D19,QuASIM,3,analysis
2846,Synthetic Organisms,Synthetic biology design for biofuel production using synthetic life & biofabrication approaches,D14,0.91,0.83,,D4,QuASIM,3,optimization
2847,Biofabrication,Biofabrication simulation and optimization using synthetic life & biofabrication approaches,D14,0.72,0.68,,D9,QuASIM,3,design
2848,Genetic Circuits,Genetic Circuits simulation and optimization using synthetic life & biofabrication approaches,D14,0.73,0.91,,D19,QuASIM,3,prediction
2849,Metabolic Engineering,Metabolic Engineering simulation and optimization using synthetic life & biofabrication approaches,D14,0.79,0.68,,D4,QuASIM,3,simulation
2850,Biological Computing,Biological Computing simulation and optimization using synthetic life & biofabrication approaches,D14,0.86,0.94,,D9,QuASIM,3,model
2851,Synthetic Organisms,Synthetic biology design for biosensing using synthetic life & biofabrication approaches,D14,0.81,0.76,,D9,QuASIM,3,analysis
2852,Biofabrication,Biofabrication simulation and optimization using synthetic life & biofabrication approaches,D14,0.8,0.77,,D1,QuASIM,3,optimization
2853,Genetic Circuits,Genetic Circuits simulation and optimization using synthetic life & biofabrication approaches,D14,0.87,0.89,,D4,QuASIM,3,design
2854,Metabolic Engineering,Metabolic Engineering simulation and optimization using synthetic life & biofabrication approaches,D14,0.7,0.91,,D4,QuASIM,3,prediction
2855,Biological Computing,Biological Computing simulation and optimization using synthetic life & biofabrication approaches,D14,0.89,0.86,,D19,QuASIM,3,simulation
2856,Synthetic Organisms,Synthetic biology design for waste remediation using synthetic life & biofabrication approaches,D14,0.93,0.85,Synthetic biology;Metabolic engineering,D1,QuASIM,3,model
2857,Biofabrication,Biofabrication simulation and optimization using synthetic life & biofabrication approaches,D14,0.79,0.73,,D4,QuASIM,3,analysis
2858,Genetic Circuits,Genetic Circuits simulation and optimization using synthetic life & biofabrication approaches,D14,0.83,0.81,,D19,QuASIM,3,optimization
2859,Metabolic Engineering,Metabolic Engineering simulation and optimization using synthetic life & biofabrication approaches,D14,0.81,0.8,,D4;D19,QuASIM,3,design
2860,Biological Computing,Biological Computing simulation and optimization using synthetic life & biofabrication approaches,D14,0.78,0.93,,D19;D1,QuASIM,3,prediction
2861,Synthetic Organisms,Synthetic biology design for biofuel production using synthetic life & biofabrication approaches,D14,0.86,0.91,,D1,QuASIM,3,simulation
2862,Biofabrication,Biofabrication simulation and optimization using synthetic life & biofabrication approaches,D14,0.88,0.69,,D4,QuASIM,3,model
2863,Genetic Circuits,Genetic Circuits simulation and optimization using synthetic life & biofabrication approaches,D14,0.77,0.86,,D4;D19,QuASIM,3,analysis
2864,Metabolic Engineering,Metabolic Engineering simulation and optimization using synthetic life & biofabrication approaches,D14,0.81,0.86,,D9,QuASIM,3,optimization
2865,Biological Computing,Biological Computing simulation and optimization using synthetic life & biofabrication approaches,D14,0.87,0.84,,D9;D4,QuASIM,3,design
2866,Synthetic Organisms,Synthetic biology design for biosensing using synthetic life & biofabrication approaches,D14,0.78,0.71,,D4;D9,QuASIM,3,prediction
2867,Biofabrication,Biofabrication simulation and optimization using synthetic life & biofabrication approaches,D14,0.73,0.83,,D9,QuASIM,3,simulation
2868,Genetic Circuits,Genetic Circuits simulation and optimization using synthetic life & biofabrication approaches,D14,0.91,0.84,,D1,QuASIM,3,model
2869,Metabolic Engineering,Metabolic Engineering simulation and optimization using synthetic life & biofabrication approaches,D14,0.93,0.93,,D9,QuASIM,3,analysis
2870,Biological Computing,Biological Computing simulation and optimization using synthetic life & biofabrication approaches,D14,0.89,0.79,,D19,QuASIM,3,optimization
2871,Synthetic Organisms,Synthetic biology design for waste remediation using synthetic life & biofabrication approaches,D14,0.8,0.77,,D19,QuASIM,3,design
2872,Biofabrication,Biofabrication simulation and optimization using synthetic life & biofabrication approaches,D14,0.84,0.91,,D4;D19,QuASIM,3,prediction
2873,Genetic Circuits,Genetic Circuits simulation and optimization using synthetic life & biofabrication approaches,D14,0.9,0.9,,D1;D4,QuASIM,3,simulation
2874,Metabolic Engineering,Metabolic Engineering simulation and optimization using synthetic life & biofabrication approaches,D14,0.72,0.7,,D4,QuASIM,3,model
2875,Biological Computing,Biological Computing simulation and optimization using synthetic life & biofabrication approaches,D14,0.95,0.88,,D4,QuASIM,3,analysis
2876,Synthetic Organisms,Synthetic biology design for biofuel production using synthetic life & biofabrication approaches,D14,0.81,0.72,,D4,QuASIM,3,optimization
2877,Biofabrication,Biofabrication simulation and optimization using synthetic life & biofabrication approaches,D14,0.78,0.72,,D9;D4,QuASIM,3,design
2878,Genetic Circuits,Genetic Circuits simulation and optimization using synthetic life & biofabrication approaches,D14,0.71,0.78,,D19,QuASIM,3,prediction
2879,Metabolic Engineering,Metabolic Engineering simulation and optimization using synthetic life & biofabrication approaches,D14,0.89,0.73,,D1;D9,QuASIM,3,simulation
2880,Biological Computing,Biological Computing simulation and optimization using synthetic life & biofabrication approaches,D14,0.79,0.73,,D9;D1,QuASIM,3,model
2881,Synthetic Organisms,Synthetic biology design for biosensing using synthetic life & biofabrication approaches,D14,0.82,0.92,,D4;D19,QuASIM,3,analysis
2882,Biofabrication,Biofabrication simulation and optimization using synthetic life & biofabrication approaches,D14,0.9,0.85,,D9;D1,QuASIM,3,optimization
2883,Genetic Circuits,Genetic Circuits simulation and optimization using synthetic life & biofabrication approaches,D14,0.86,0.78,,D4,QuASIM,3,design
2884,Metabolic Engineering,Metabolic Engineering simulation and optimization using synthetic life & biofabrication approaches,D14,0.73,0.9,,D19,QuASIM,3,prediction
2885,Biological Computing,Biological Computing simulation and optimization using synthetic life & biofabrication approaches,D14,0.85,0.85,,D19;D9,QuASIM,3,simulation
2886,Synthetic Organisms,Synthetic biology design for waste remediation using synthetic life & biofabrication approaches,D14,0.94,0.7,,D9;D4,QuASIM,3,model
2887,Biofabrication,Biofabrication simulation and optimization using synthetic life & biofabrication approaches,D14,0.94,0.92,,D9;D4,QuASIM,3,analysis
2888,Genetic Circuits,Genetic Circuits simulation and optimization using synthetic life & biofabrication approaches,D14,0.88,0.89,,D4,QuASIM,3,optimization
2889,Metabolic Engineering,Metabolic Engineering simulation and optimization using synthetic life & biofabrication approaches,D14,0.91,0.87,,D4,QuASIM,3,design
2890,Biological Computing,Biological Computing simulation and optimization using synthetic life & biofabrication approaches,D14,0.91,0.89,,D9;D1,QuASIM,3,prediction
2891,Synthetic Organisms,Synthetic biology design for biofuel production using synthetic life & biofabrication approaches,D14,0.77,0.88,,D19;D1,QuASIM,3,simulation
2892,Biofabrication,Biofabrication simulation and optimization using synthetic life & biofabrication approaches,D14,0.71,0.77,,D19;D9,QuASIM,3,model
2893,Genetic Circuits,Genetic Circuits simulation and optimization using synthetic life & biofabrication approaches,D14,0.93,0.69,,D9,QuASIM,3,analysis
2894,Metabolic Engineering,Metabolic Engineering simulation and optimization using synthetic life & biofabrication approaches,D14,0.72,0.74,,D1,QuASIM,3,optimization
2895,Biological Computing,Biological Computing simulation and optimization using synthetic life & biofabrication approaches,D14,0.87,0.73,,D19,QuASIM,3,design
2896,Synthetic Organisms,Synthetic biology design for biosensing using synthetic life & biofabrication approaches,D14,0.82,0.87,,D9,QuASIM,3,prediction
2897,Biofabrication,Biofabrication simulation and optimization using synthetic life & biofabrication approaches,D14,0.82,0.93,,D9;D19,QuASIM,3,simulation
2898,Genetic Circuits,Genetic Circuits simulation and optimization using synthetic life & biofabrication approaches,D14,0.9,0.82,,D9;D19,QuASIM,3,model
2899,Metabolic Engineering,Metabolic Engineering simulation and optimization using synthetic life & biofabrication approaches,D14,0.91,0.84,,D1,QuASIM,3,analysis
2900,Biological Computing,Biological Computing simulation and optimization using synthetic life & biofabrication approaches,D14,0.89,0.91,,D1;D19,QuASIM,3,optimization
